Country,year,AverageTemperature
North Korea,2006,7.940333333333335
North Korea,2007,8.511166666666666
North Korea,2008,8.299916666666666
North Korea,2009,7.789749999999999
North Korea,2010,7.361916666666665
North Korea,2011,7.373666666666666
North Korea,2012,7.1139166666666656
Northern Mariana Islands,1992,27.115416666666665
Northern Mariana Islands,1993,27.24275
Northern Mariana Islands,1994,27.360083333333332
Northern Mariana Islands,1995,27.227249999999998
Northern Mariana Islands,1996,27.38333333333333
Northern Mariana Islands,1997,27.41158333333333
Northern Mariana Islands,1998,27.659666666666666
Northern Mariana Islands,1999,27.586333333333332
Northern Mariana Islands,2000,27.48166666666667
Northern Mariana Islands,2001,27.595000000000002
Northern Mariana Islands,2002,27.405500000000004
Northern Mariana Islands,2003,27.265333333333334
Northern Mariana Islands,2004,27.54641666666667
Northern Mariana Islands,2005,27.465666666666664
Northern Mariana Islands,2006,27.42883333333334
Northern Mariana Islands,2007,27.402083333333337
Northern Mariana Islands,2008,27.48391666666667
Northern Mariana Islands,2009,27.387249999999995
Northern Mariana Islands,2010,27.250416666666666
Northern Mariana Islands,2011,27.248916666666673
Northern Mariana Islands,2012,27.39158333333333
Norway,1992,1.2961666666666665
Norway,1993,0.4189999999999999
Norway,1994,0.4645000000000002
Norway,1995,0.5059999999999998
Norway,1996,0.25566666666666604
Norway,1997,1.0437500000000002
Norway,1998,0.4654166666666671
Norway,1999,1.2797499999999997
Norway,2000,1.7969166666666663
Norway,2001,0.7025000000000002
Norway,2002,1.37075
Norway,2003,1.2833333333333334
Norway,2004,1.5249166666666667
Norway,2005,1.807333333333334
Norway,2006,2.2566666666666664
Norway,2007,1.7515833333333326
Norway,2008,1.6424999999999994
Norway,2009,1.3854999999999995
Norway,2010,-0.21550000000000002
Norway,2011,2.1189166666666672
Norway,2012,1.141666666666666
Oceania,1992,21.747583333333335
Oceania,1993,21.95266666666667
Oceania,1994,21.846
Oceania,1995,21.80758333333333
Oceania,1996,22.143416666666667
Oceania,1997,21.902916666666666
Oceania,1998,22.501833333333334
Oceania,1999,21.927083333333332
Oceania,2000,21.591916666666663
Oceania,2001,21.676666666666666
Oceania,2002,22.277500000000003
Oceania,2003,22.253916666666665
Oceania,2004,22.092
Oceania,2005,22.680166666666665
Oceania,2006,22.06941666666667
Oceania,2007,22.293666666666667
Oceania,2008,22.05275
Oceania,2009,22.45625
Oceania,2010,21.956999999999997
Oceania,2011,21.6395
Oceania,2012,21.855916666666662
Oman,1992,26.738916666666668
Oman,1993,27.368583333333333
Oman,1994,27.75608333333334
Oman,1995,27.323500000000006
Oman,1996,27.173583333333337
Oman,1997,27.346500000000002
Oman,1998,28.186750000000004
Oman,1999,28.112833333333338
Oman,2000,27.922416666666674
Oman,2001,28.083333333333332
Oman,2002,27.99416666666666
Oman,2003,28.269000000000005
Oman,2004,28.12516666666666
Oman,2005,28.07375
Oman,2006,28.044833333333333
Oman,2007,28.363
Oman,2008,27.751916666666663
Oman,2009,28.342500000000005
Oman,2010,28.45866666666667
Oman,2011,28.150666666666666
Oman,2012,28.211583333333326
Pakistan,1992,20.7085
Pakistan,1993,21.44483333333333
Pakistan,1994,21.163083333333336
Pakistan,1995,21.07391666666667
Pakistan,1996,20.93383333333333
Pakistan,1997,20.738749999999996
Pakistan,1998,21.66275
Pakistan,1999,21.863
Pakistan,2000,21.822500000000005
Pakistan,2001,21.93041666666667
Pakistan,2002,22.025499999999997
Pakistan,2003,21.43208333333334
Pakistan,2004,22.143083333333326
Pakistan,2005,21.27241666666667
Pakistan,2006,21.636916666666668
Pakistan,2007,21.690916666666666
Pakistan,2008,21.53516666666667
Pakistan,2009,21.911416666666664
Pakistan,2010,22.08791666666667
Pakistan,2011,21.768249999999995
Pakistan,2012,21.198
Palau,1992,27.539083333333334
Palau,1993,27.484583333333333
Palau,1994,27.6165
Palau,1995,27.634083333333333
Palau,1996,27.701583333333335
Palau,1997,27.798083333333334
Palau,1998,28.006416666666667
Palau,1999,27.66633333333333
Palau,2000,27.690749999999998
Palau,2001,27.758583333333334
Palau,2002,27.801833333333335
Palau,2003,27.629583333333333
Palau,2004,27.88891666666667
Palau,2005,27.71875
Palau,2006,27.81441666666667
Palau,2007,27.842749999999995
Palau,2008,27.625749999999996
Palau,2009,27.716916666666666
Palau,2010,27.767750000000003
Palau,2011,27.553416666666667
Palau,2012,27.72125
Palestina,1992,23.066083333333328
Palestina,1993,23.218
Palestina,1994,23.473166666666668
Palestina,1995,23.74716666666667
Palestina,1996,23.918333333333333
Palestina,1997,23.549000000000007
Palestina,1998,24.27116666666667
Palestina,1999,24.077166666666667
Palestina,2000,23.859999999999996
Palestina,2001,24.18499999999999
Palestina,2002,23.971166666666665
Palestina,2003,23.78916666666667
Palestina,2004,23.74008333333333
Palestina,2005,23.75466666666667
Palestina,2006,23.620583333333332
Palestina,2007,24.082083333333333
Palestina,2008,24.160833333333333
Palestina,2009,23.89283333333333
Palestina,2010,24.786
Palestina,2011,23.87725
Palestina,2012,23.90025
Palmyra Atoll,1992,27.66541666666667
Palmyra Atoll,1993,27.534499999999998
Palmyra Atoll,1994,27.742166666666666
Palmyra Atoll,1995,27.924750000000003
Palmyra Atoll,1996,27.84008333333333
Palmyra Atoll,1997,27.935083333333335
Palmyra Atoll,1998,27.80666666666667
Palmyra Atoll,1999,27.345249999999997
Palmyra Atoll,2000,27.485749999999996
Palmyra Atoll,2001,27.85766666666667
Palmyra Atoll,2002,28.038916666666665
Palmyra Atoll,2003,28.16591666666667
Palmyra Atoll,2004,28.065166666666666
Palmyra Atoll,2005,28.1955
Palmyra Atoll,2006,28.10891666666667
Palmyra Atoll,2007,27.830333333333332
Palmyra Atoll,2008,27.537750000000003
Palmyra Atoll,2009,28.021666666666665
Palmyra Atoll,2010,27.879500000000007
Palmyra Atoll,2011,27.70575
Palmyra Atoll,2012,27.719083333333334
Panama,1992,27.108500000000003
Panama,1993,26.936999999999998
Panama,1994,27.006000000000004
Panama,1995,26.95808333333333
Panama,1996,26.668333333333333
Panama,1997,27.41291666666667
Panama,1998,27.547416666666667
Panama,1999,26.425250000000002
Panama,2000,26.711833333333335
Panama,2001,26.665833333333335
Panama,2002,27.206999999999997
Panama,2003,27.248416666666667
Panama,2004,27.105916666666662
Panama,2005,27.084999999999997
Panama,2006,27.13175
Panama,2007,27.059416666666667
Panama,2008,26.80066666666667
Panama,2009,27.269750000000002
Panama,2010,27.029166666666665
Panama,2011,26.70925
Panama,2012,27.0825
Papua New Guinea,1992,24.831083333333336
Papua New Guinea,1993,24.673750000000002
Papua New Guinea,1994,24.69483333333333
Papua New Guinea,1995,24.984000000000005
Papua New Guinea,1996,25.042333333333332
Papua New Guinea,1997,24.767500000000002
Papua New Guinea,1998,25.419749999999997
Papua New Guinea,1999,24.91983333333333
Papua New Guinea,2000,24.942000000000004
Papua New Guinea,2001,25.054666666666662
Papua New Guinea,2002,25.096333333333334
Papua New Guinea,2003,25.066833333333335
Papua New Guinea,2004,24.908916666666666
Papua New Guinea,2005,25.03375
Papua New Guinea,2006,24.739
Papua New Guinea,2007,24.882666666666665
Papua New Guinea,2008,24.77591666666667
Papua New Guinea,2009,24.78316666666667
Papua New Guinea,2010,25.342
Papua New Guinea,2011,24.829833333333337
Papua New Guinea,2012,24.84358333333334
Paraguay,1992,23.090749999999996
Paraguay,1993,23.73425
Paraguay,1994,24.470916666666668
Paraguay,1995,23.96375
Paraguay,1996,23.414833333333334
Paraguay,1997,24.407416666666666
Paraguay,1998,23.41725
Paraguay,1999,23.697583333333338
Paraguay,2000,23.626083333333337
Paraguay,2001,24.28825
Paraguay,2002,24.759
Paraguay,2003,24.263833333333334
Paraguay,2004,23.8045
Paraguay,2005,23.820083333333333
Paraguay,2006,24.376583333333333
Paraguay,2007,23.726666666666663
Paraguay,2008,23.81833333333333
Paraguay,2009,24.188583333333337
Paraguay,2010,23.615416666666672
Paraguay,2011,23.991500000000002
Paraguay,2012,24.46575
Peru,1992,20.836583333333333
Peru,1993,20.5025
Peru,1994,20.530583333333336
Peru,1995,20.686
Peru,1996,20.115000000000002
Peru,1997,20.93658333333333
Peru,1998,21.181833333333334
Peru,1999,20.06775
Peru,2000,20.231916666666667
Peru,2001,20.225750000000005
Peru,2002,20.535999999999998
Peru,2003,20.485583333333334
Peru,2004,20.443083333333337
Peru,2005,20.45058333333333
Peru,2006,20.541000000000004
Peru,2007,20.191666666666666
Peru,2008,20.226416666666665
Peru,2009,20.52308333333333
Peru,2010,20.584500000000002
Peru,2011,20.284083333333335
Peru,2012,20.460000000000004
Philippines,1992,26.901500000000002
Philippines,1993,26.846333333333337
Philippines,1994,26.831333333333333
Philippines,1995,26.82641666666667
Philippines,1996,26.88791666666667
Philippines,1997,26.97633333333334
Philippines,1998,27.779416666666666
Philippines,1999,26.925749999999997
Philippines,2000,27.009749999999997
Philippines,2001,27.104250000000004
Philippines,2002,27.083166666666667
Philippines,2003,27.014833333333332
Philippines,2004,27.089833333333335
Philippines,2005,27.144333333333336
Philippines,2006,27.178083333333337
Philippines,2007,27.162000000000003
Philippines,2008,26.87575
Philippines,2009,27.008749999999996
Philippines,2010,27.3565
Philippines,2011,26.78591666666667
Philippines,2012,27.14891666666667
Poland,1992,8.8135
Poland,1993,7.831083333333333
Poland,1994,8.921
Poland,1995,8.262250000000002
Poland,1996,6.7685
Poland,1997,7.980666666666668
Poland,1998,8.315166666666666
Poland,1999,9.034999999999998
Poland,2000,9.622166666666667
Poland,2001,8.333833333333333
Poland,2002,9.171166666666666
Poland,2003,8.385083333333334
Poland,2004,8.3905
Poland,2005,8.4185
Poland,2006,8.799916666666665
Poland,2007,9.418083333333334
Poland,2008,9.469166666666666
Poland,2009,8.652916666666666
Poland,2010,7.621416666666665
Poland,2011,8.951666666666666
Poland,2012,8.53775
Portugal,1992,15.111333333333334
Portugal,1993,14.520166666666666
Portugal,1994,15.312833333333336
Portugal,1995,16.34741666666667
Portugal,1996,15.296333333333335
Portugal,1997,16.267583333333334
Portugal,1998,15.645000000000001
Portugal,1999,15.27908333333333
Portugal,2000,15.392999999999999
Portugal,2001,15.40775
Portugal,2002,15.463166666666666
Portugal,2003,15.81583333333333
Portugal,2004,15.463833333333335
Portugal,2005,15.536916666666665
Portugal,2006,16.002583333333334
Portugal,2007,15.241083333333334
Portugal,2008,15.269999999999998
Portugal,2009,15.983499999999998
Portugal,2010,15.68425
Portugal,2011,16.066416666666665
Portugal,2012,15.392166666666666
Puerto Rico,1992,25.899166666666662
Puerto Rico,1993,26.01483333333334
Puerto Rico,1994,26.13008333333333
Puerto Rico,1995,26.256583333333328
Puerto Rico,1996,25.858499999999996
Puerto Rico,1997,26.316000000000003
Puerto Rico,1998,26.633083333333335
Puerto Rico,1999,26.05258333333333
Puerto Rico,2000,25.786500000000004
Puerto Rico,2001,26.27025
Puerto Rico,2002,26.482
Puerto Rico,2003,26.510666666666665
Puerto Rico,2004,26.099500000000003
Puerto Rico,2005,26.429666666666673
Puerto Rico,2006,26.452249999999996
Puerto Rico,2007,26.617833333333337
Puerto Rico,2008,26.098333333333333
Puerto Rico,2009,26.337999999999997
Puerto Rico,2010,26.63825
Puerto Rico,2011,26.220833333333328
Puerto Rico,2012,26.469583333333336
Qatar,1992,26.14741666666667
Qatar,1993,27.049750000000007
Qatar,1994,27.529583333333335
Qatar,1995,27.103083333333334
Qatar,1996,27.608083333333337
Qatar,1997,27.157916666666665
Qatar,1998,28.42483333333333
Qatar,1999,28.567000000000004
Qatar,2000,27.993
Qatar,2001,28.30566666666667
Qatar,2002,28.1855
Qatar,2003,28.32508333333333
Qatar,2004,28.140416666666667
Qatar,2005,28.013083333333338
Qatar,2006,28.071416666666668
Qatar,2007,28.170416666666664
Qatar,2008,27.86533333333333
Qatar,2009,28.122500000000006
Qatar,2010,28.889583333333334
Qatar,2011,28.1615
Qatar,2012,28.484499999999997
Reunion,1992,23.749000000000006
Reunion,1993,23.769166666666663
Reunion,1994,23.994916666666665
Reunion,1995,23.856583333333333
Reunion,1996,23.732833333333332
Reunion,1997,23.860916666666668
Reunion,1998,24.225916666666667
Reunion,1999,23.891333333333336
Reunion,2000,23.881416666666667
Reunion,2001,24.273416666666666
Reunion,2002,24.145333333333337
Reunion,2003,24.197
Reunion,2004,24.08541666666667
Reunion,2005,23.909833333333335
Reunion,2006,24.049083333333332
Reunion,2007,24.026666666666667
Reunion,2008,23.930750000000003
Reunion,2009,24.268999999999995
Reunion,2010,24.37391666666667
Reunion,2011,24.38050000000001
Reunion,2012,24.177999999999997
Romania,1992,9.562583333333334
Romania,1993,8.862916666666669
Romania,1994,10.609
Romania,1995,9.138749999999998
Romania,1996,8.649416666666665
Romania,1997,8.523666666666667
Romania,1998,9.178416666666669
Romania,1999,10.091000000000001
Romania,2000,10.472249999999999
Romania,2001,9.638583333333335
Romania,2002,10.392666666666665
Romania,2003,9.340166666666667
Romania,2004,9.558166666666667
Romania,2005,9.123166666666664
Romania,2006,9.469
Romania,2007,10.868333333333332
Romania,2008,10.460999999999999
Romania,2009,10.470666666666668
Romania,2010,9.851666666666665
Romania,2011,9.569
Romania,2012,10.301083333333331
Russia,1992,-4.903250000000001
Russia,1993,-4.62175
Russia,1994,-4.898416666666667
Russia,1995,-3.1301666666666663
Russia,1996,-4.810333333333333
Russia,1997,-4.2965
Russia,1998,-5.281083333333334
Russia,1999,-4.829750000000001
Russia,2000,-4.545666666666667
Russia,2001,-4.490666666666667
Russia,2002,-4.122916666666667
Russia,2003,-3.8328333333333338
Russia,2004,-4.493583333333333
Russia,2005,-3.4980833333333337
Russia,2006,-4.762999999999999
Russia,2007,-2.9750833333333353
Russia,2008,-3.305416666666666
Russia,2009,-4.608500000000002
Russia,2010,-4.5205833333333345
Russia,2011,-3.401583333333333
Russia,2012,-3.90175
Rwanda,1992,19.691999999999997
Rwanda,1993,19.693500000000004
Rwanda,1994,19.712416666666666
Rwanda,1995,19.9635
Rwanda,1996,19.477416666666667
Rwanda,1997,19.95575
Rwanda,1998,19.951833333333337
Rwanda,1999,19.508833333333335
Rwanda,2000,19.753083333333333
Rwanda,2001,19.66125
Rwanda,2002,19.94725
Rwanda,2003,20.094333333333335
Rwanda,2004,20.08491666666667
Rwanda,2005,20.432583333333337
Rwanda,2006,20.162833333333335
Rwanda,2007,19.76325
Rwanda,2008,19.730499999999996
Rwanda,2009,20.022666666666666
Rwanda,2010,20.267083333333336
Rwanda,2011,19.77375
Rwanda,2012,19.959416666666666
Saint Barthélemy,1992,27.050333333333338
Saint Barthélemy,1993,27.163416666666663
Saint Barthélemy,1994,27.16925
Saint Barthélemy,1995,27.550333333333338
Saint Barthélemy,1996,27.056833333333334
Saint Barthélemy,1997,27.393583333333336
Saint Barthélemy,1998,27.740833333333338
Saint Barthélemy,1999,27.344583333333336
Saint Barthélemy,2000,27.05275
Saint Barthélemy,2001,27.4085
Saint Barthélemy,2002,27.53825
Saint Barthélemy,2003,27.67741666666667
Saint Barthélemy,2004,27.334000000000003
Saint Barthélemy,2005,27.732333333333333
Saint Barthélemy,2006,27.636250000000004
Saint Barthélemy,2007,27.68508333333334
Saint Barthélemy,2008,27.140416666666667
Saint Barthélemy,2009,27.46858333333333
Saint Barthélemy,2010,27.855999999999998
Saint Barthélemy,2011,27.528333333333336
Saint Barthélemy,2012,27.639250000000004
Saint Kitts And Nevis,1992,26.315583333333336
Saint Kitts And Nevis,1993,26.397833333333327
Saint Kitts And Nevis,1994,26.40341666666667
Saint Kitts And Nevis,1995,26.793333333333333
Saint Kitts And Nevis,1996,26.325333333333337
Saint Kitts And Nevis,1997,26.675083333333333
Saint Kitts And Nevis,1998,26.99633333333333
Saint Kitts And Nevis,1999,26.521333333333335
Saint Kitts And Nevis,2000,26.2735
Saint Kitts And Nevis,2001,26.66525
Saint Kitts And Nevis,2002,26.779916666666665
Saint Kitts And Nevis,2003,26.91508333333333
Saint Kitts And Nevis,2004,26.52733333333333
Saint Kitts And Nevis,2005,26.99491666666667
Saint Kitts And Nevis,2006,26.874416666666665
Saint Kitts And Nevis,2007,26.96466666666666
Saint Kitts And Nevis,2008,26.39225
Saint Kitts And Nevis,2009,26.716583333333336
Saint Kitts And Nevis,2010,27.164083333333334
Saint Kitts And Nevis,2011,26.67125
Saint Kitts And Nevis,2012,26.855166666666666
Saint Lucia,1992,27.103000000000005
Saint Lucia,1993,27.247416666666666
Saint Lucia,1994,27.140249999999998
Saint Lucia,1995,27.49275
Saint Lucia,1996,27.17508333333333
Saint Lucia,1997,27.44208333333333
Saint Lucia,1998,27.812
Saint Lucia,1999,27.328583333333338
Saint Lucia,2000,27.07841666666667
Saint Lucia,2001,27.42125
Saint Lucia,2002,27.462833333333336
Saint Lucia,2003,27.60766666666667
Saint Lucia,2004,27.377916666666675
Saint Lucia,2005,27.858666666666668
Saint Lucia,2006,27.69216666666666
Saint Lucia,2007,27.583250000000003
Saint Lucia,2008,27.20866666666667
Saint Lucia,2009,27.495
Saint Lucia,2010,28.005916666666664
Saint Lucia,2011,27.540166666666668
Saint Lucia,2012,27.57891666666667
Saint Martin,1992,27.050333333333338
Saint Martin,1993,27.163416666666663
Saint Martin,1994,27.16925
Saint Martin,1995,27.550333333333338
Saint Martin,1996,27.056833333333334
Saint Martin,1997,27.393583333333336
Saint Martin,1998,27.740833333333338
Saint Martin,1999,27.344583333333336
Saint Martin,2000,27.05275
Saint Martin,2001,27.4085
Saint Martin,2002,27.53825
Saint Martin,2003,27.67741666666667
Saint Martin,2004,27.334000000000003
Saint Martin,2005,27.732333333333333
Saint Martin,2006,27.636250000000004
Saint Martin,2007,27.68508333333334
Saint Martin,2008,27.140416666666667
Saint Martin,2009,27.46858333333333
Saint Martin,2010,27.855999999999998
Saint Martin,2011,27.528333333333336
Saint Martin,2012,27.639250000000004
Saint Pierre And Miquelon,1992,3.673083333333334
Saint Pierre And Miquelon,1993,4.0075
Saint Pierre And Miquelon,1994,4.3347500000000005
Saint Pierre And Miquelon,1995,4.535666666666667
Saint Pierre And Miquelon,1996,5.3509166666666665
Saint Pierre And Miquelon,1997,4.190083333333334
Saint Pierre And Miquelon,1998,5.639
Saint Pierre And Miquelon,1999,6.736916666666667
Saint Pierre And Miquelon,2000,5.865000000000001
Saint Pierre And Miquelon,2001,5.684166666666667
Saint Pierre And Miquelon,2002,4.645333333333334
Saint Pierre And Miquelon,2003,5.200333333333334
Saint Pierre And Miquelon,2004,5.313666666666666
Saint Pierre And Miquelon,2005,5.753666666666668
Saint Pierre And Miquelon,2006,6.538166666666666
Saint Pierre And Miquelon,2007,4.984999999999999
Saint Pierre And Miquelon,2008,5.558416666666667
Saint Pierre And Miquelon,2009,5.479833333333333
Saint Pierre And Miquelon,2010,6.568583333333333
Saint Pierre And Miquelon,2011,5.5815833333333345
Saint Pierre And Miquelon,2012,6.70025
Saint Vincent And The Grenadines,1992,27.24325
Saint Vincent And The Grenadines,1993,27.387833333333337
Saint Vincent And The Grenadines,1994,27.281000000000002
Saint Vincent And The Grenadines,1995,27.636916666666668
Saint Vincent And The Grenadines,1996,27.303083333333337
Saint Vincent And The Grenadines,1997,27.56741666666667
Saint Vincent And The Grenadines,1998,27.965166666666672
Saint Vincent And The Grenadines,1999,27.477499999999996
Saint Vincent And The Grenadines,2000,27.217916666666667
Saint Vincent And The Grenadines,2001,27.56608333333334
Saint Vincent And The Grenadines,2002,27.601583333333338
Saint Vincent And The Grenadines,2003,27.744
Saint Vincent And The Grenadines,2004,27.49858333333334
Saint Vincent And The Grenadines,2005,27.981916666666667
Saint Vincent And The Grenadines,2006,27.8205
Saint Vincent And The Grenadines,2007,27.7165
Saint Vincent And The Grenadines,2008,27.3815
Saint Vincent And The Grenadines,2009,27.642750000000003
Saint Vincent And The Grenadines,2010,28.132083333333338
Saint Vincent And The Grenadines,2011,27.66458333333333
Saint Vincent And The Grenadines,2012,27.73658333333334
Samoa,1992,26.759166666666662
Samoa,1993,26.522916666666664
Samoa,1994,26.748916666666663
Samoa,1995,27.037333333333333
Samoa,1996,26.845833333333335
Samoa,1997,26.706916666666668
Samoa,1998,27.121916666666664
Samoa,1999,26.780333333333328
Samoa,2000,26.838333333333328
Samoa,2001,26.953833333333332
Samoa,2002,27.236666666666665
Samoa,2003,27.022666666666662
Samoa,2004,27.05775
Samoa,2005,27.12433333333333
Samoa,2006,26.834999999999997
Samoa,2007,27.149249999999995
Samoa,2008,26.671166666666668
Samoa,2009,26.728333333333328
Samoa,2010,27.16166666666666
Samoa,2011,26.71558333333334
Samoa,2012,26.926666666666666
San Marino,1992,14.723999999999998
San Marino,1993,14.582166666666668
San Marino,1994,15.485583333333333
San Marino,1995,14.331083333333332
San Marino,1996,14.076166666666664
San Marino,1997,14.783000000000001
San Marino,1998,14.913583333333333
San Marino,1999,14.889000000000003
San Marino,2000,15.442583333333333
San Marino,2001,15.14125
San Marino,2002,15.138083333333336
San Marino,2003,15.357083333333334
San Marino,2004,14.626833333333336
San Marino,2005,13.948666666666668
San Marino,2006,14.790000000000001
San Marino,2007,15.370833333333332
San Marino,2008,15.207666666666668
San Marino,2009,15.350999999999999
San Marino,2010,14.415083333333335
San Marino,2011,15.45491666666667
San Marino,2012,15.327916666666667
Sao Tome And Principe,1992,25.78991666666667
Sao Tome And Principe,1993,26.101250000000004
Sao Tome And Principe,1994,26.142833333333332
Sao Tome And Principe,1995,26.43841666666667
Sao Tome And Principe,1996,26.06975000000001
Sao Tome And Principe,1997,26.140166666666662
Sao Tome And Principe,1998,26.832583333333332
Sao Tome And Principe,1999,26.283416666666668
Sao Tome And Principe,2000,26.188999999999993
Sao Tome And Principe,2001,26.05633333333334
Sao Tome And Principe,2002,26.395749999999996
Sao Tome And Principe,2003,26.567333333333334
Sao Tome And Principe,2004,26.484583333333333
Sao Tome And Principe,2005,26.409583333333334
Sao Tome And Principe,2006,26.700166666666664
Sao Tome And Principe,2007,26.709416666666673
Sao Tome And Principe,2008,26.595000000000002
Sao Tome And Principe,2009,26.956000000000003
Sao Tome And Principe,2010,26.766500000000004
Sao Tome And Principe,2011,26.484166666666667
Sao Tome And Principe,2012,26.393083333333337
Saudi Arabia,1992,24.77125
Saudi Arabia,1993,25.741
Saudi Arabia,1994,26.297583333333336
Saudi Arabia,1995,25.989166666666666
Saudi Arabia,1996,26.432999999999996
Saudi Arabia,1997,25.86766666666667
Saudi Arabia,1998,26.853749999999994
Saudi Arabia,1999,26.940583333333333
Saudi Arabia,2000,26.642916666666675
Saudi Arabia,2001,26.76966666666667
Saudi Arabia,2002,26.62733333333333
Saudi Arabia,2003,26.816666666666666
Saudi Arabia,2004,26.519000000000002
Saudi Arabia,2005,26.495500000000003
Saudi Arabia,2006,26.558583333333335
Saudi Arabia,2007,26.682583333333337
Saudi Arabia,2008,26.477750000000004
Saudi Arabia,2009,26.827750000000005
Saudi Arabia,2010,27.530083333333334
Saudi Arabia,2011,26.63525000000001
Saudi Arabia,2012,26.988916666666665
Senegal,1992,28.459833333333336
Senegal,1993,28.646500000000003
Senegal,1994,28.241083333333332
Senegal,1995,28.556916666666666
Senegal,1996,28.775666666666666
Senegal,1997,28.82133333333333
Senegal,1998,29.254250000000003
Senegal,1999,28.12733333333333
Senegal,2000,28.52608333333333
Senegal,2001,28.936333333333334
Senegal,2002,28.97816666666667
Senegal,2003,28.704166666666666
Senegal,2004,28.852083333333336
Senegal,2005,28.955083333333334
Senegal,2006,28.630750000000003
Senegal,2007,28.816833333333335
Senegal,2008,28.79608333333334
Senegal,2009,28.473749999999995
Senegal,2010,29.302333333333337
Senegal,2011,28.77491666666667
Senegal,2012,28.63558333333333
Serbia,1992,10.975583333333335
Serbia,1993,10.414416666666666
Serbia,1994,11.682250000000003
Serbia,1995,10.276166666666667
Serbia,1996,9.824916666666665
Serbia,1997,9.984
Serbia,1998,10.568333333333333
Serbia,1999,10.917250000000003
Serbia,2000,11.791000000000002
Serbia,2001,10.913166666666669
Serbia,2002,11.413416666666668
Serbia,2003,10.795499999999999
Serbia,2004,10.6165
Serbia,2005,9.922583333333334
Serbia,2006,10.574166666666665
Serbia,2007,11.745916666666664
Serbia,2008,11.666333333333334
Serbia,2009,11.41216666666667
Serbia,2010,10.9925
Serbia,2011,10.823
Serbia,2012,11.451750000000002
Seychelles,1992,26.95316666666667
Seychelles,1993,26.964583333333337
Seychelles,1994,27.301833333333335
Seychelles,1995,27.297749999999997
Seychelles,1996,26.91175
Seychelles,1997,27.367916666666662
Seychelles,1998,27.654416666666666
Seychelles,1999,27.13683333333334
Seychelles,2000,27.17925
Seychelles,2001,27.467833333333342
Seychelles,2002,27.53108333333334
Seychelles,2003,27.68541666666667
Seychelles,2004,27.25775
Seychelles,2005,27.468416666666666
Seychelles,2006,27.470166666666668
Seychelles,2007,27.71258333333334
Seychelles,2008,27.376833333333334
Seychelles,2009,27.741249999999997
Seychelles,2010,27.744833333333332
Seychelles,2011,27.73166666666667
Seychelles,2012,27.77258333333334
Sierra Leone,1992,26.397166666666667
Sierra Leone,1993,26.608833333333337
Sierra Leone,1994,26.35825
Sierra Leone,1995,26.57816666666667
Sierra Leone,1996,26.7045
Sierra Leone,1997,26.6695
Sierra Leone,1998,27.07575
Sierra Leone,1999,26.521500000000003
Sierra Leone,2000,26.54683333333333
Sierra Leone,2001,26.82675
Sierra Leone,2002,26.99266666666667
Sierra Leone,2003,26.992416666666667
Sierra Leone,2004,26.978916666666667
Sierra Leone,2005,27.028583333333334
Sierra Leone,2006,26.71775
Sierra Leone,2007,26.83741666666667
Sierra Leone,2008,26.978749999999994
Sierra Leone,2009,26.985000000000003
Sierra Leone,2010,27.177166666666675
Sierra Leone,2011,26.92625
Sierra Leone,2012,26.676416666666668
Singapore,1992,26.99741666666667
Singapore,1993,26.928833333333333
Singapore,1994,27.08775
Singapore,1995,27.0725
Singapore,1996,27.043333333333337
Singapore,1997,27.38891666666667
Singapore,1998,27.77591666666667
Singapore,1999,27.016750000000005
Singapore,2000,27.096500000000002
Singapore,2001,27.189333333333334
Singapore,2002,27.40608333333333
Singapore,2003,27.311833333333336
Singapore,2004,27.328666666666663
Singapore,2005,27.493583333333333
Singapore,2006,27.32841666666667
Singapore,2007,27.129999999999995
Singapore,2008,27.06766666666667
Singapore,2009,27.473333333333333
Singapore,2010,27.6035
Singapore,2011,27.282166666666665
Singapore,2012,27.303583333333336
Sint Maarten,1992,27.050333333333338
Sint Maarten,1993,27.163416666666663
Sint Maarten,1994,27.16925
Sint Maarten,1995,27.550333333333338
Sint Maarten,1996,27.056833333333334
Sint Maarten,1997,27.393583333333336
Sint Maarten,1998,27.740833333333338
Sint Maarten,1999,27.344583333333336
Sint Maarten,2000,27.05275
Sint Maarten,2001,27.4085
Sint Maarten,2002,27.53825
Sint Maarten,2003,27.67741666666667
Sint Maarten,2004,27.334000000000003
Sint Maarten,2005,27.732333333333333
Sint Maarten,2006,27.636250000000004
Sint Maarten,2007,27.68508333333334
Sint Maarten,2008,27.140416666666667
Sint Maarten,2009,27.46858333333333
Sint Maarten,2010,27.855999999999998
Sint Maarten,2011,27.528333333333336
Sint Maarten,2012,27.639250000000004
Slovakia,1992,8.727166666666665
Slovakia,1993,7.982166666666667
Slovakia,1994,9.297583333333334
Slovakia,1995,8.153
Slovakia,1996,7.126166666666665
Slovakia,1997,7.773083333333335
Slovakia,1998,8.333583333333333
Slovakia,1999,8.675583333333332
Slovakia,2000,9.482
Slovakia,2001,8.30775
Slovakia,2002,9.136416666666667
Slovakia,2003,8.487083333333333
Slovakia,2004,8.145583333333333
Slovakia,2005,7.936916666666666
Slovakia,2006,8.528333333333334
Slovakia,2007,9.478916666666665
Slovakia,2008,9.397416666666667
Slovakia,2009,9.001666666666667
Slovakia,2010,8.073
Slovakia,2011,8.846
Slovakia,2012,8.873166666666666
Slovenia,1992,10.925333333333334
